Date,GSCI,SP,Ratio
18/02/16,299.17,1927.57,0.155206763
19/02/16,293.73,1916.74,0.153245511
22/02/16,300.70,1924.44,0.156253456
23/02/16,294.46,1942.38,0.151597834
24/02/16,297.85,1917.56,0.155328177
25/02/16,300.70,1931.87,0.155652295
26/02/16,300.00,1954.95,0.153457582
29/02/16,303.63,1947.13,0.155937097
01/03/16,304.73,1937.09,0.157310915
02/03/16,306.39,1976.60,0.155006678
03/03/16,307.16,1985.60,0.15469299
04/03/16,314.68,1994.01,0.157815006
07/03/16,324.21,1996.11,0.162420508
08/03/16,320.58,1996.88,0.160542146
09/03/16,328.73,1981.44,0.165904847
10/03/16,327.40,1990.97,0.164441453
11/03/16,331.41,1994.71,0.166144252
14/03/16,327.13,2019.27,0.162005923
15/03/16,323.83,2015.27,0.160689932
16/03/16,330.70,2014.24,0.164179591
17/03/16,337.88,2026.90,0.166696334
18/03/16,335.30,2041.16,0.164270856
21/03/16,336.15,2047.88,0.164143065
22/03/16,337.53,2048.64,0.164755887
23/03/16,329.37,2048.55,0.16078392
24/03/16,327.91,2032.48,0.161333445
28/03/16,327.84,2037.89,0.16087149
29/03/16,324.21,2035.75,0.159256196
30/03/16,323.30,2058.27,0.157074825
31/03/16,323.42,2063.77,0.156712473
01/04/16,316.40,2056.62,0.153846992
04/04/16,311.37,2073.19,0.150187778
05/04/16,310.41,2062.50,0.150499685
06/04/16,317.59,2045.56,0.155259489
07/04/16,316.23,2063.01,0.153283406
08/04/16,329.02,2045.54,0.160849849
11/04/16,332.00,2050.23,0.161932661
12/04/16,341.58,2043.72,0.167138062
13/04/16,341.98,2065.92,0.165535064
14/04/16,339.67,2082.89,0.163077647
15/04/16,336.25,2083.10,0.161417935
18/04/16,335.85,2078.83,0.161558232
19/04/16,343.57,2096.05,0.163911262
20/04/16,352.48,2101.52,0.167727074
21/04/16,348.33,2102.09,0.165707605
22/04/16,347.98,2091.49,0.166380571
25/04/16,345.23,2089.37,0.165233061
26/04/16,351.68,2089.84,0.168278672
27/04/16,356.09,2092.33,0.170189836
28/04/16,359.56,2090.93,0.171961854
29/04/16,360.41,2071.82,0.173956714
02/05/16,355.13,2067.17,0.171795208
03/05/16,348.34,2077.18,0.167697744
04/05/16,347.71,2060.30,0.168768189
05/05/16,347.81,2052.95,0.16942171
06/05/16,350.62,2047.77,0.171219375
09/05/16,342.89,2057.55,0.166650677
10/05/16,351.72,2062.63,0.170519337
11/05/16,361.15,2083.29,0.17335359
12/05/16,362.92,2067.17,0.175562242
13/05/16,361.72,2062.50,0.175379055
16/05/16,367.66,2046.53,0.179652632
17/05/16,370.76,2065.04,0.179543205
18/05/16,369.98,2044.38,0.180972177
19/05/16,366.95,2044.21,0.179508955
20/05/16,367.30,2041.88,0.179885253
23/05/16,364.89,2052.23,0.17780356
24/05/16,366.12,2052.65,0.178363433
25/05/16,370.68,2078.93,0.178305571
26/05/16,371.60,2091.44,0.177676433
27/05/16,371.88,2090.06,0.177928528
31/05/16,370.95,2100.13,0.176629828
01/06/16,371.67,2093.94,0.177495917
02/06/16,374.55,2097.71,0.178550038
03/06/16,374.02,2104.07,0.177760721
06/06/16,378.77,2100.83,0.180296978
07/06/16,382.37,2110.18,0.1812044
08/06/16,389.83,2112.71,0.184514344
09/06/16,387.76,2115.65,0.183282868
10/06/16,381.26,2109.57,0.18073067
13/06/16,381.30,2091.75,0.182287558
14/06/16,379.16,2076.65,0.182580647
15/06/16,376.17,2077.60,0.181061032
16/06/16,367.81,2066.36,0.1779973
17/06/16,376.85,2078.20,0.181333029
20/06/16,382.89,2075.58,0.184472485
21/06/16,380.16,2085.19,0.182313554
22/06/16,377.03,2089.75,0.180417466
23/06/16,380.72,2092.80,0.181917813
24/06/16,369.23,2103.81,0.175503681
27/06/16,364.07,2031.45,0.179217554
28/06/16,372.10,2006.67,0.185431735
29/06/16,380.33,2042.69,0.186190954
30/06/16,374.03,2073.17,0.180415644
01/07/16,376.44,2099.34,0.179314356
05/07/16,364.31,2095.05,0.173892556
06/07/16,365.96,2084.43,0.175569964
07/07/16,355.27,2100.42,0.169144362
08/07/16,358.04,2106.97,0.169929662
11/07/16,355.91,2131.72,0.166959779
12/07/16,365.54,2139.50,0.170850993
13/07/16,358.09,2153.81,0.166258862
14/07/16,362.25,2157.88,0.167874256
15/07/16,361.12,2165.13,0.166790354
18/07/16,358.43,2162.04,0.165783566
19/07/16,355.34,2163.79,0.164220419
20/07/16,354.99,2166.10,0.163884077
21/07/16,350.89,2172.91,0.161483264
22/07/16,349.03,2166.47,0.161106408
25/07/16,345.15,2173.71,0.15878337
26/07/16,344.35,2168.97,0.158762085
27/07/16,339.40,2169.81,0.156421346
28/07/16,336.68,2166.05,0.15543547
29/07/16,339.40,2168.83,0.156487692
01/08/16,332.43,2173.15,0.152971539
02/08/16,330.85,2169.94,0.152470898
03/08/16,336.81,2156.81,0.156159977
04/08/16,340.67,2163.51,0.157462549
05/08/16,342.03,2168.79,0.157703743
08/08/16,346.94,2183.76,0.158874098
09/08/16,345.28,2182.24,0.158221048
10/08/16,341.63,2182.81,0.156510553
11/08/16,349.71,2177.97,0.160565527
12/08/16,353.12,2183.74,0.161703087
15/08/16,359.65,2186.08,0.164516715
16/08/16,363.15,2186.24,0.166108113
17/08/16,365.08,2177.84,0.167633114
18/08/16,370.77,2181.90,0.169927953
19/08/16,370.44,2184.24,0.169595283
22/08/16,364.40,2181.58,0.167036322
23/08/16,367.03,2187.81,0.167762603
24/08/16,361.52,2185.09,0.165446778
25/08/16,363.15,2173.29,0.167095694
26/08/16,363.07,2175.10,0.166922992
29/08/16,359.14,2170.19,0.165488137
30/08/16,355.72,2179.45,0.163215857
31/08/16,348.21,2173.56,0.160201605
01/09/16,341.87,2171.33,0.157445805
02/09/16,347.18,2177.49,0.159442018
06/09/16,348.19,2181.61,0.159604008
07/09/16,352.18,2185.17,0.16116865
08/09/16,361.99,2182.76,0.165842603
09/09/16,354.77,2169.08,0.163556116
12/09/16,356.81,2120.86,0.168240054
13/09/16,350.60,2150.47,0.163031942
14/09/16,346.47,2127.86,0.162827865
15/09/16,349.49,2125.36,0.164437742
16/09/16,348.10,2146.48,0.162171089
19/09/16,348.96,2143.99,0.162761114
20/09/16,350.19,2145.94,0.163186622
21/09/16,354.90,2144.58,0.165488534
22/09/16,358.89,2170.94,0.165314795
23/09/16,351.53,2173.29,0.161748041
26/09/16,356.46,2158.54,0.165139122
27/09/16,350.39,2146.04,0.163275102
28/09/16,360.22,2161.85,0.166626362
29/09/16,363.33,2168.90,0.167516299
30/09/16,364.47,2156.51,0.169009696
03/10/16,366.81,2164.33,0.169480717
04/10/16,367.42,2163.37,0.169835026
05/10/16,371.74,2155.15,0.172489061
06/10/16,372.85,2158.22,0.172757504
07/10/16,371.81,2164.19,0.171800581
10/10/16,378.34,2160.39,0.175126065
11/10/16,375.63,2161.35,0.173792259
12/10/16,372.76,2137.67,0.174375886
13/10/16,375.81,2130.26,0.176412973
14/10/16,375.63,2139.68,0.175552232
17/10/16,374.62,2132.95,0.175633606
18/10/16,375.56,2138.31,0.175634076
19/10/16,379.49,2140.81,0.177265007
20/10/16,374.09,2142.51,0.174601705
21/10/16,375.78,2139.43,0.17564599
24/10/16,374.95,2148.50,0.17451785
25/10/16,373.11,2149.72,0.173563255
26/10/16,370.47,2136.97,0.17336205
27/10/16,373.74,2144.06,0.174313499
28/10/16,370.01,2132.23,0.173533671
31/10/16,361.62,2129.78,0.169793594
01/11/16,360.60,2128.68,0.169402681
02/11/16,354.90,2109.43,0.168245592
03/11/16,352.29,2098.80,0.167852773
04/11/16,349.10,2083.79,0.167530893
07/11/16,352.92,2100.59,0.168010369
08/11/16,354.65,2129.92,0.16650785
09/11/16,356.55,2131.56,0.167269981
10/11/16,356.24,2167.49,0.16435536
11/11/16,351.20,2162.71,0.162388207
14/11/16,349.77,2165.64,0.161506991
15/11/16,359.36,2168.29,0.165733181
16/11/16,357.56,2177.53,0.164202973
17/11/16,357.97,2178.61,0.164309858
18/11/16,359.71,2186.85,0.164489425
21/11/16,370.55,2186.43,0.169474989
22/11/16,370.98,2201.56,0.168509875
23/11/16,371.24,2198.55,0.168856428
25/11/16,365.14,2206.27,0.165501367
28/11/16,370.40,2210.21,0.167586745
29/11/16,360.00,2200.76,0.163578855
30/11/16,377.22,2204.97,0.171077702
01/12/16,384.77,2200.17,0.174881441
02/12/16,386.39,2191.12,0.176342784
05/12/16,390.18,2200.65,0.177300116
06/12/16,387.12,2207.26,0.175384776
07/12/16,383.42,2210.72,0.173438563
08/12/16,387.01,2241.13,0.172683111
09/12/16,390.84,2249.73,0.173728759
12/12/16,396.40,2258.83,0.175486911
13/12/16,396.90,2263.32,0.175361372
14/12/16,391.14,2268.35,0.172433972
15/12/16,389.25,2253.77,0.172708573
16/12/16,393.46,2266.81,0.173576347
19/12/16,392.08,2259.24,0.173547034
20/12/16,392.33,2266.50,0.173097287
21/12/16,390.70,2270.54,0.172072018
22/12/16,391.95,2262.93,0.173206241
23/12/16,391.89,2260.25,0.173382989
27/12/16,398.22,2266.23,0.175718043
28/12/16,399.18,2270.23,0.175830775
29/12/16,398.48,2249.50,0.177139409
03/01/17,390.66,2251.57,0.173506131
04/01/17,396.14,2261.60,0.175160948
05/01/17,397.84,2268.18,0.175400189
06/01/17,398.18,2271.14,0.175320588
09/01/17,390.48,2273.59,0.171747545
10/01/17,389.01,2269.72,0.171390876
11/01/17,394.64,2268.60,0.173957551
12/01/17,400.68,2271.14,0.176422766
13/01/17,399.85,2272.74,0.175934335
17/01/17,400.91,2269.14,0.176678654
18/01/17,395.17,2269.14,0.174151044
19/01/17,394.96,2271.90,0.173845548
20/01/17,399.41,2269.96,0.175955435
23/01/17,398.77,2267.78,0.175840822
24/01/17,400.17,2267.88,0.176450562
25/01/17,397.93,2288.88,0.17385219
26/01/17,400.68,2298.63,0.174314309
27/01/17,397.47,2299.02,0.172886273
30/01/17,393.51,2286.01,0.172136824
31/01/17,395.83,2274.02,0.174066279
01/02/17,401.70,2285.59,0.175754357
02/02/17,400.35,2276.69,0.175848798
03/02/17,400.38,2288.54,0.17494905
06/02/17,396.76,2294.28,0.172934864
07/02/17,395.50,2295.87,0.172267463
08/02/17,398.78,2289.55,0.174172741
09/02/17,401.76,2296.70,0.17492794
10/02/17,407.83,2312.27,0.176377888
13/02/17,403.78,2321.72,0.173913952
14/02/17,405.10,2326.12,0.174152795
15/02/17,405.48,2335.58,0.173607883
16/02/17,403.71,2349.64,0.171816874
17/02/17,403.03,2343.01,0.172011814
21/02/17,404.51,2354.91,0.171773826
22/02/17,401.58,2361.11,0.170080047
23/02/17,403.74,2367.50,0.170533854
24/02/17,401.83,2355.73,0.170576085
27/02/17,401.06,2365.23,0.169566934
28/02/17,402.22,2366.08,0.16999421
01/03/17,403.23,2380.13,0.169416418
02/03/17,396.12,2394.75,0.165410878
03/03/17,398.56,2380.92,0.167398191
06/03/17,398.78,2375.23,0.167891699
07/03/17,397.44,2370.74,0.167645334
08/03/17,387.67,2369.81,0.163585055
09/03/17,382.60,2363.49,0.161880143
10/03/17,380.06,2372.52,0.160191568
13/03/17,380.16,2371.56,0.160298285
14/03/17,377.21,2368.55,0.159256676
15/03/17,381.89,2370.34,0.161113258
16/03/17,382.26,2387.71,0.160094316
17/03/17,383.12,2383.71,0.160723494
20/03/17,382.16,2378.24,0.160689291
21/03/17,379.41,2379.32,0.15946035
22/03/17,378.22,2343.00,0.161426163
23/03/17,377.44,2345.97,0.160888545
24/03/17,378.13,2350.42,0.160877247
27/03/17,376.71,2329.11,0.161740364
28/03/17,380.04,2339.79,0.162424192
29/03/17,384.81,2356.54,0.163296486
30/03/17,387.16,2361.31,0.163959921
31/03/17,388.22,2364.82,0.164166617
03/04/17,385.60,2362.34,0.163227182
04/04/17,389.41,2354.76,0.165372565
05/04/17,390.71,2366.59,0.16509201
06/04/17,392.84,2353.79,0.166896792
07/04/17,395.20,2356.59,0.167699854
10/04/17,398.84,2357.16,0.169205612
11/04/17,400.63,2353.92,0.170196311
12/04/17,400.06,2352.15,0.17008201
13/04/17,401.58,2341.98,0.171472387
17/04/17,399.31,2332.62,0.17118622
18/04/17,396.54,2342.53,0.169280137
19/04/17,388.83,2346.79,0.16568419
20/04/17,387.70,2342.69,0.165491934
21/04/17,383.03,2354.74,0.162663946
24/04/17,381.24,2370.33,0.160837267
25/04/17,383.57,2381.51,0.16105979
26/04/17,383.29,2388.98,0.160442197
27/04/17,380.38,2389.70,0.159173704
28/04/17,382.77,2393.68,0.159906838
01/05/17,381.64,2388.50,0.159783086
02/05/17,378.14,2391.05,0.158147007
03/05/17,378.80,2386.50,0.158725498
04/05/17,367.82,2389.79,0.153911348
05/05/17,371.39,2392.37,0.155240034
08/05/17,371.10,2399.94,0.154629282
09/05/17,368.88,2401.58,0.153597298
10/05/17,375.54,2396.79,0.156686443
11/05/17,378.29,2394.84,0.157960782
12/05/17,379.50,2392.44,0.15862287
15/05/17,382.63,2393.98,0.159831035
16/05/17,381.77,2404.55,0.158769042
17/05/17,384.35,2382.95,0.16129155
18/05/17,384.11,2354.69,0.163124275
19/05/17,391.04,2371.37,0.164901513
22/05/17,393.67,2387.21,0.164909162
23/05/17,393.04,2397.04,0.163970272
24/05/17,391.92,2401.41,0.163205575
25/05/17,383.11,2409.54,0.158995991
26/05/17,385.50,2414.50,0.159661918
30/05/17,382.86,2411.67,0.158754971
31/05/17,377.85,2415.63,0.156420396
01/06/17,377.36,2415.65,0.156214145
02/06/17,374.34,2431.28,0.15396828
05/06/17,371.72,2437.83,0.152481879
06/06/17,374.55,2431.92,0.154012714
07/06/17,366.99,2432.03,0.150900482
08/06/17,367.90,2434.27,0.151132372
09/06/17,369.81,2436.39,0.151784977
12/06/17,368.35,2425.88,0.151842218
13/06/17,369.88,2434.15,0.151953618
14/06/17,362.06,2443.75,0.148158159
15/06/17,361.85,2424.14,0.149269514
16/06/17,364.17,2431.24,0.149787105
19/06/17,361.38,2442.55,0.147952877
20/06/17,357.10,2450.66,0.145717113
21/06/17,352.70,2439.31,0.144590478
22/06/17,352.52,2437.40,0.144630098
23/06/17,353.80,2434.65,0.145318916
26/06/17,355.50,2443.32,0.145499935
27/06/17,359.65,2436.34,0.147619216
28/06/17,362.61,2428.70,0.149303825
29/06/17,365.33,2442.38,0.149581351
30/06/17,372.38,2429.20,0.153292236
03/07/17,377.72,2431.39,0.155353399
05/07/17,369.92,2430.78,0.152181399
06/07/17,371.31,2423.44,0.153216791
07/07/17,365.51,2413.52,0.15144167
10/07/17,366.92,2424.51,0.151335899
11/07/17,370.25,2427.35,0.152534534
12/07/17,370.22,2435.75,0.151994704
13/07/17,370.34,2444.99,0.15146745
14/07/17,373.46,2449.16,0.152483709
17/07/17,371.90,2459.50,0.151208132
18/07/17,373.57,2455.88,0.152113336
19/07/17,377.90,2463.85,0.153377762
20/07/17,376.88,2475.56,0.152241998
21/07/17,371.17,2467.40,0.15043025
24/07/17,371.21,2472.04,0.15016185
25/07/17,376.84,2477.88,0.152081215
26/07/17,381.32,2479.97,0.15375811
27/07/17,383.93,2482.76,0.154638265
28/07/17,386.62,2469.12,0.156583884
31/07/17,388.07,2475.94,0.156734533
01/08/17,382.96,2477.10,0.154601994
02/08/17,385.77,2480.38,0.155528508
03/08/17,383.17,2476.03,0.154752002
04/08/17,384.51,2476.88,0.15523788
07/08/17,384.80,2477.14,0.155341684
08/08/17,384.91,2478.35,0.155308572
09/08/17,386.89,2465.35,0.156929969
10/08/17,381.93,2465.38,0.154915469
11/08/17,383.00,2441.04,0.156898494
14/08/17,378.02,2454.96,0.153981083
15/08/17,376.65,2468.66,0.152572408
16/08/17,374.29,2468.63,0.151616524
17/08/17,374.90,2462.95,0.152214986
18/08/17,380.68,2427.64,0.156810977
21/08/17,376.50,2425.50,0.155226469
22/08/17,377.45,2433.75,0.155088567
23/08/17,379.99,2444.88,0.155421493
24/08/17,378.99,2447.91,0.154819867
25/08/17,379.06,2444.72,0.155051212
28/08/17,376.96,2447.35,0.154028275
29/08/17,377.48,2431.94,0.155216
30/08/17,375.85,2446.06,0.153656452
31/08/17,386.00,2462.65,0.156743386
01/09/17,386.38,2474.42,0.156150169
05/09/17,389.97,2470.35,0.15786172
06/09/17,392.43,2463.83,0.159278319
07/09/17,392.34,2468.06,0.1589668
08/09/17,387.18,2462.25,0.157248167
11/09/17,388.16,2474.52,0.156861977
12/09/17,388.65,2491.94,0.155961219
13/09/17,392.41,2493.89,0.157349683
14/09/17,394.23,2494.56,0.158034323
15/09/17,395.90,2495.67,0.158632872
18/09/17,394.94,2502.51,0.157815673
19/09/17,393.50,2506.29,0.157006292
20/09/17,398.70,2506.84,0.159043497
21/09/17,397.27,2507.16,0.158455743
22/09/17,398.04,2497.26,0.159389691
25/09/17,404.25,2499.39,0.161739504
26/09/17,401.57,2501.04,0.160562286
27/09/17,402.27,2503.30,0.160694004
28/09/17,400.20,2503.41,0.159862188
29/09/17,399.31,2509.96,0.159089468
02/10/17,393.98,2521.20,0.156265984
03/10/17,393.85,2530.34,0.155650031
04/10/17,393.73,2533.48,0.155409832
05/10/17,398.70,2540.86,0.156916595
06/10/17,391.85,2547.44,0.15382062
09/10/17,392.46,2551.39,0.153823132
10/10/17,398.51,2549.99,0.156277515
11/10/17,399.64,2550.62,0.15668167
12/10/17,398.10,2552.88,0.155940663
13/10/17,402.80,2555.66,0.157610754
16/10/17,404.66,2555.57,0.158343148
17/10/17,403.24,2557.17,0.15769022
18/10/17,403.32,2562.87,0.15737076
19/10/17,401.03,2553.39,0.157057285
20/10/17,402.38,2567.56,0.156717857
23/10/17,402.94,2578.08,0.156294607
24/10/17,406.76,2568.66,0.158354239
25/10/17,406.44,2566.52,0.15836327
26/10/17,408.54,2560.08,0.159581927
27/10/17,412.04,2570.26,0.16031028
30/10/17,413.80,2577.75,0.160529493
31/10/17,415.14,2575.99,0.161158195
01/11/17,415.16,2583.21,0.160716047
02/11/17,415.70,2579.46,0.161159584
03/11/17,420.59,2581.93,0.162899304
06/11/17,429.44,2587.47,0.165969808
07/11/17,427.58,2592.11,0.16495604
08/11/17,427.39,2588.71,0.165099297
09/11/17,429.19,2584.00,0.166096014
10/11/17,428.59,2580.18,0.166108023
13/11/17,428.53,2576.53,0.166319119
14/11/17,421.84,2577.75,0.163646009
15/11/17,420.62,2569.45,0.16370157
16/11/17,418.75,2572.95,0.162750656
17/11/17,425.35,2582.94,0.164677151
20/11/17,422.82,2579.49,0.163917596
21/11/17,424.66,2589.17,0.164014723
22/11/17,429.02,2600.31,0.164988136
24/11/17,431.23,2600.42,0.165831135
27/11/17,429.62,2602.66,0.165070812
28/11/17,428.79,2605.94,0.164541394
29/11/17,426.11,2627.82,0.162154904
30/11/17,424.26,2633.93,0.161073909
01/12/17,429.48,2645.10,0.162369929
04/12/17,423.56,2657.19,0.159400382
05/12/17,422.74,2639.78,0.160143307
06/12/17,414.64,2626.24,0.157882143
07/12/17,416.70,2628.38,0.158538187
08/12/17,420.33,2646.21,0.158841853
11/12/17,423.40,2652.19,0.159641692
12/12/17,418.48,2661.73,0.15722053
13/12/17,415.83,2667.59,0.155882763
14/12/17,418.76,2665.87,0.157083091
15/12/17,419.70,2660.63,0.157745158
18/12/17,421.11,2685.92,0.156782927
19/12/17,422.82,2692.71,0.157025265
20/12/17,425.98,2688.18,0.158465319
21/12/17,427.80,2683.02,0.159446706
22/12/17,429.34,2684.22,0.159948216
26/12/17,437.26,2679.09,0.163210568
27/12/17,437.58,2682.10,0.163149286
28/12/17,439.90,2686.10,0.163769778
29/12/17,442.44,2689.15,0.164526226
02/01/18,442.72,2683.73,0.164962608
03/01/18,447.14,2697.85,0.165739904
04/01/18,447.83,2719.31,0.164684387
05/01/18,443.76,2731.33,0.162468797
08/01/18,443.76,2742.67,0.161796899
09/01/18,448.40,2751.15,0.162987514
10/01/18,450.45,2745.55,0.164064395
11/01/18,451.22,2752.97,0.163902767
12/01/18,453.23,2770.18,0.163611426
16/01/18,450.91,2798.96,0.161097979
17/01/18,452.74,2784.99,0.162563564
18/01/18,453.12,2802.40,0.161691122
19/01/18,450.37,2802.60,0.160698102
22/01/18,452.35,2809.16,0.161026143
23/01/18,455.67,2835.05,0.160726795
24/01/18,461.36,2845.42,0.162142144
25/01/18,460.86,2846.24,0.161917618
26/01/18,463.45,2847.48,0.162756191
29/01/18,460.59,2867.23,0.160639188
30/01/18,456.61,2832.74,0.161190543
31/01/18,456.53,2832.41,0.16118182
01/02/18,460.23,2816.45,0.163406842
02/02/18,456.53,2808.92,0.16252994
05/02/18,451.60,2741.06,0.164752833
06/02/18,447.38,2614.78,0.17109623
07/02/18,440.34,2690.95,0.163636411
08/02/18,438.06,2685.01,0.163151385
09/02/18,428.53,2601.78,0.164704702
12/02/18,430.50,2636.75,0.163268569
13/02/18,431.70,2646.27,0.163136906
14/02/18,439.14,2651.21,0.16563769
15/02/18,441.53,2713.46,0.162719185
16/02/18,443.59,2727.14,0.162658536
20/02/18,444.21,2726.01,0.162952264
21/02/18,444.57,2720.53,0.163413967
22/02/18,448.84,2710.42,0.165599354
23/02/18,451.53,2715.80,0.166260108
26/02/18,453.68,2757.37,0.164532507
27/02/18,450.09,2780.45,0.161877682
28/02/18,443.38,2753.78,0.161008033
01/03/18,441.04,2715.22,0.162433689
02/03/18,441.56,2658.89,0.166071067
05/03/18,447.54,2681.06,0.166928304
06/03/18,448.22,2730.18,0.164170714
07/03/18,441.54,2710.18,0.162919142
08/03/18,437.70,2732.75,0.160169243
09/03/18,444.40,2752.91,0.16142798
12/03/18,441.50,2790.54,0.15821393
13/03/18,440.57,2792.31,0.157780404
14/03/18,441.61,2774.06,0.159191834
15/03/18,441.32,2754.27,0.160230006
16/03/18,444.63,2750.57,0.161649876
19/03/18,441.29,2741.38,0.160973998
20/03/18,446.15,2715.05,0.164324893
21/03/18,453.47,2714.99,0.167024667
22/03/18,450.30,2691.36,0.16731318
23/03/18,455.17,2646.71,0.171977474
26/03/18,453.42,2619.35,0.173105771
27/03/18,453.05,2667.57,0.16983678
28/03/18,450.03,2611.30,0.17233918
29/03/18,452.94,2614.41,0.173245704
02/04/18,445.07,2633.45,0.169006816
03/04/18,446.90,2592.17,0.172405706
04/04/18,445.72,2584.04,0.172488429
05/04/18,448.46,2657.36,0.16876016
06/04/18,443.72,2645.82,0.16770744
09/04/18,451.91,2617.18,0.172669323
10/04/18,461.15,2638.41,0.174782047
11/04/18,466.72,2643.89,0.176529583
12/04/18,466.87,2653.83,0.175921366
13/04/18,468.31,2676.90,0.17494333
16/04/18,464.51,2670.10,0.173967005
17/04/18,464.85,2692.74,0.172631483
18/04/18,474.78,2710.11,0.175186764
19/04/18,474.03,2701.16,0.175490752
20/04/18,473.77,2692.56,0.175955522
23/04/18,473.52,2675.40,0.17699159
24/04/18,470.42,2680.80,0.175476238
25/04/18,472.00,2634.92,0.179130828
26/04/18,473.53,2651.65,0.17858062
27/04/18,473.15,2675.47,0.176849264
30/04/18,475.76,2675.05,0.177851479
01/05/18,470.92,2643.64,0.178132386
02/05/18,472.52,2654.24,0.178022975
03/05/18,474.28,2628.08,0.180465168
04/05/18,479.46,2621.45,0.182897252
07/05/18,482.55,2669.36,0.18077513
08/05/18,477.01,2670.26,0.178639121
09/05/18,485.64,2678.12,0.181337617
10/05/18,487.14,2705.02,0.180085582
11/05/18,484.43,2722.70,0.177921732
14/05/18,486.71,2733.37,0.178061477
15/05/18,487.51,2718.59,0.179323657
16/05/18,489.20,2712.62,0.180342842
17/05/18,490.22,2719.71,0.180245504
18/05/18,489.13,2717.35,0.180002944
21/05/18,493.06,2725.95,0.180877749
22/05/18,494.83,2738.34,0.180705318
23/05/18,495.11,2713.98,0.182430637
24/05/18,491.49,2730.94,0.179971475
25/05/18,482.07,2723.60,0.176997577
29/05/18,477.08,2705.11,0.176361812
30/05/18,483.69,2702.43,0.178983285
31/05/18,481.43,2720.98,0.176931583
01/06/18,477.11,2718.70,0.175492662
04/06/18,470.50,2741.67,0.171610989
05/06/18,472.20,2748.46,0.171804174
06/06/18,471.28,2753.25,0.171172469
07/06/18,477.43,2774.84,0.172058209
08/06/18,476.17,2765.84,0.172161007
11/06/18,475.35,2780.18,0.170977491
12/06/18,476.47,2785.60,0.171048607
13/06/18,478.02,2787.94,0.171458173
14/06/18,474.14,2783.21,0.170358758
15/06/18,463.62,2777.78,0.166901266
18/06/18,467.39,2765.79,0.168987956
19/06/18,462.65,2752.01,0.168112362
20/06/18,463.76,2769.73,0.167440292
21/06/18,460.73,2769.28,0.166373281
22/06/18,471.45,2760.79,0.170766846
25/06/18,466.27,2742.94,0.169988771
26/06/18,473.06,2722.12,0.173782015
27/06/18,481.23,2728.45,0.176375085
28/06/18,481.55,2698.69,0.178436834
29/06/18,487.44,2727.13,0.178736327
02/07/18,479.57,2704.95,0.177294368
03/07/18,481.00,2733.27,0.175978114
05/07/18,478.61,2724.19,0.175689765
06/07/18,480.73,2737.68,0.17559755
09/07/18,481.11,2768.51,0.173778892
10/07/18,480.64,2788.56,0.172361326
11/07/18,459.38,2779.82,0.16525552
12/07/18,461.47,2783.14,0.165810236
13/07/18,463.37,2796.93,0.165670646
16/07/18,450.73,2801.43,0.160893865
17/07/18,451.58,2789.34,0.161895287
18/07/18,454.30,2811.35,0.161593683
19/07/18,455.18,2809.37,0.16202298
20/07/18,457.58,2804.55,0.163156977
23/07/18,457.87,2799.17,0.163574452
24/07/18,460.61,2820.68,0.163296616
25/07/18,465.30,2817.73,0.165133175
26/07/18,467.01,2835.49,0.164700246
27/07/18,464.66,2842.35,0.163476419
30/07/18,469.41,2819.00,0.16651536
31/07/18,464.83,2809.73,0.165436679
01/08/18,457.52,2821.17,0.162174169
02/08/18,462.03,2800.48,0.164981432
03/08/18,462.15,2829.62,0.163324051
06/08/18,464.50,2840.29,0.163538829
07/08/18,466.67,2855.92,0.163405488
08/08/18,458.41,2856.79,0.160464157
09/08/18,457.17,2857.19,0.16000812
10/08/18,458.18,2839.64,0.16135084
13/08/18,455.09,2835.46,0.16049805
14/08/18,454.99,2827.88,0.160895406
15/08/18,445.12,2827.95,0.157401404
16/08/18,449.37,2831.44,0.158707301
17/08/18,451.63,2838.32,0.159119514
20/08/18,452.36,2853.93,0.158503677
21/08/18,453.82,2861.51,0.158594483
22/08/18,460.33,2860.99,0.160897941
23/08/18,459.30,2860.29,0.16057683
24/08/18,463.79,2862.35,0.162031582
27/08/18,465.06,2884.69,0.161217531
28/08/18,463.33,2901.45,0.159689431
29/08/18,467.99,2900.62,0.161341817
30/08/18,469.29,2908.94,0.161327975
31/08/18,468.69,2898.37,0.161707477
04/09/18,468.10,2896.96,0.161584385
05/09/18,463.48,2891.59,0.160285033
06/09/18,459.79,2888.64,0.159172967
07/09/18,461.03,2868.26,0.160735394
10/09/18,462.51,2881.39,0.160515862
11/09/18,467.28,2871.57,0.162726383
12/09/18,471.39,2888.29,0.163205703
13/09/18,464.27,2896.85,0.160267463
14/09/18,464.38,2906.38,0.159778556
17/09/18,463.41,2903.83,0.159587407
18/09/18,467.80,2890.74,0.16182794
19/09/18,471.95,2906.60,0.162370914
20/09/18,471.27,2919.73,0.161408897
21/09/18,473.84,2936.76,0.161347267
24/09/18,480.36,2921.83,0.164405253
25/09/18,482.50,2921.75,0.165140412
26/09/18,479.69,2916.98,0.164447888
27/09/18,481.24,2911.65,0.165280923
28/09/18,486.28,2910.03,0.1671046
01/10/18,496.04,2926.29,0.16951037
02/10/18,497.94,2923.80,0.170304706
03/10/18,502.55,2931.69,0.17142075
04/10/18,495.16,2919.35,0.169613578
05/10/18,494.31,2902.54,0.170302873
08/10/18,493.51,2877.53,0.171504033
